,id,amusement,awe,contentment,excitement,anger,disgust,fear,sadness,something else
82,558.jpg,0.14665453135967255,0.21207018196582794,0.22775888442993164,0.1666492223739624,0.0040166741237044334,0.10412301868200302,0.017989488318562508,0.02657524310052395,0.09416276216506958
83,404.jpg,0.027599722146987915,0.25414103269577026,0.46643853187561035,0.13293427228927612,0.0020228554494678974,0.011968997307121754,0.0294599998742342,0.019427331164479256,0.05600722134113312
84,362.jpg,0.13534463942050934,0.18728679418563843,0.09910216182470322,0.1136045828461647,0.019345972687005997,0.06785015761852264,0.1964062601327896,0.07357051968574524,0.1074889525771141
85,376.jpg,0.05085687339305878,0.1985025405883789,0.09486975520849228,0.11682914197444916,0.025019735097885132,0.042862240225076675,0.2315506935119629,0.14828398823738098,0.09122495353221893
86,410.jpg,0.07154680043458939,0.16359937191009521,0.3614347577095032,0.14605766534805298,0.009403245523571968,0.03216871619224548,0.04236777871847153,0.08376649022102356,0.08965513110160828
87,438.jpg,0.0357760451734066,0.41256821155548096,0.1663636565208435,0.14148744940757751,0.00570277776569128,0.020927103236317635,0.08004982769489288,0.05388033390045166,0.083244688808918
88,389.jpg,0.017774732783436775,0.2679709792137146,0.473375141620636,0.12281560897827148,0.0015707050915807486,0.008330488577485085,0.013397688046097755,0.03742944449186325,0.05733509361743927
89,160.jpg,0.09892348945140839,0.1849239021539688,0.22781696915626526,0.24210986495018005,0.014281588606536388,0.03979897499084473,0.059525154531002045,0.03624933585524559,0.09637071937322617
90,606.jpg,0.09517784416675568,0.37688812613487244,0.12462683767080307,0.07918912172317505,0.008744888007640839,0.04030225798487663,0.1259659081697464,0.05902799963951111,0.09007702022790909
91,612.jpg,0.03273426368832588,0.40558773279190063,0.2705661654472351,0.08612081408500671,0.0037446392234414816,0.01310024969279766,0.06587280333042145,0.04348566383123398,0.0787876546382904
92,174.jpg,0.043123580515384674,0.11776228994131088,0.11317050457000732,0.02243916317820549,0.01549758855253458,0.03213540092110634,0.29168105125427246,0.26939550042152405,0.09479495882987976
93,148.jpg,0.07238157838582993,0.16614380478858948,0.5507095456123352,0.060949306935071945,0.002684307750314474,0.012770047411322594,0.01401515118777752,0.059992387890815735,0.06035385653376579
94,809.jpg,0.19765861332416534,0.10953354090452194,0.20926035940647125,0.06998913735151291,0.014413944445550442,0.08122581988573074,0.08137819170951843,0.07919618487358093,0.157344251871109
95,49.jpg,0.12738677859306335,0.13868634402751923,0.23838602006435394,0.02184041403234005,0.017475372180342674,0.05339987203478813,0.07615704834461212,0.20124346017837524,0.12542462348937988
96,821.jpg,0.38758233189582825,0.059157080948352814,0.0932130515575409,0.2957134246826172,0.004728923086076975,0.039862483739852905,0.01977773942053318,0.008160734549164772,0.09180428087711334
97,61.jpg,0.19943302869796753,0.11560166627168655,0.0928947702050209,0.2824746370315552,0.019586369395256042,0.06328746676445007,0.09468454867601395,0.023791970685124397,0.10824566334486008
98,835.jpg,0.11838275194168091,0.18492111563682556,0.17707279324531555,0.03905873745679855,0.016873398795723915,0.08048555254936218,0.1274874359369278,0.136003777384758,0.1197144016623497
99,75.jpg,0.1228557899594307,0.23418492078781128,0.0885927677154541,0.07882985472679138,0.015462053939700127,0.07643651217222214,0.20328417420387268,0.08598273992538452,0.09437119215726852
100,59.jpg,0.05012250319123268,0.18902090191841125,0.10232740640640259,0.08729881793260574,0.018875831738114357,0.08299779891967773,0.17665457725524902,0.10183439403772354,0.19086778163909912
101,819.jpg,0.26391804218292236,0.12421195954084396,0.11102679371833801,0.15597940981388092,0.016041349619627,0.054557859897613525,0.11983451247215271,0.043481867760419846,0.11094830930233002
102,71.jpg,0.18039950728416443,0.2231164127588272,0.2688109874725342,0.1170976310968399,0.005240351893007755,0.03041832335293293,0.036681003868579865,0.056420229375362396,0.08181556314229965
103,831.jpg,0.029945196583867073,0.5839028358459473,0.2063813954591751,0.04416952282190323,0.0018227414693683386,0.01001666858792305,0.022541269659996033,0.029786571860313416,0.07143384218215942
104,65.jpg,0.0830950140953064,0.15170057117938995,0.29808205366134644,0.06079480051994324,0.008330734446644783,0.07784740626811981,0.0614139549434185,0.11993901431560516,0.13879641890525818
105,825.jpg,0.04142441600561142,0.1451910436153412,0.05084141716361046,0.06935720890760422,0.012774328701198101,0.04874534532427788,0.47016096115112305,0.09318749606609344,0.06831786781549454
106,170.jpg,0.06384154409170151,0.14157764613628387,0.39623385667800903,0.09974987804889679,0.010839772410690784,0.04780963808298111,0.052188679575920105,0.05771707743406296,0.13004198670387268
107,616.jpg,0.1163770779967308,0.16773103177547455,0.3939935564994812,0.1676151603460312,0.002877904800698161,0.038840603083372116,0.01407293789088726,0.0279161985963583,0.07057555019855499
108,602.jpg,0.09590569138526917,0.29792267084121704,0.19635482132434845,0.11707345396280289,0.0116619523614645,0.03572544828057289,0.07030316442251205,0.05244811624288559,0.12260463833808899
109,164.jpg,0.028101593255996704,0.2171192616224289,0.5326239466667175,0.13102863729000092,0.0013321632286533713,0.006919247563928366,0.013502368703484535,0.022777318954467773,0.0465954914689064
110,158.jpg,0.3147270977497101,0.07233095914125443,0.11953948438167572,0.24143555760383606,0.010494361631572247,0.048281967639923096,0.028728920966386795,0.017170289531350136,0.1472914069890976
111,399.jpg,0.03280121460556984,0.36378270387649536,0.2285849153995514,0.10642196238040924,0.006662385538220406,0.017176620662212372,0.06942285597324371,0.08666301518678665,0.08848434686660767
112,414.jpg,0.016198979690670967,0.22802694141864777,0.6022869348526001,0.09537380933761597,0.0005481491680257022,0.0039056967943906784,0.0051122610457241535,0.014340166002511978,0.03420709818601608
113,372.jpg,0.02576274424791336,0.18835121393203735,0.5176921486854553,0.05534038692712784,0.002596347825601697,0.01437612995505333,0.05454729497432709,0.07167724519968033,0.0696563795208931
114,366.jpg,0.09760206937789917,0.08565007150173187,0.10204406827688217,0.016995945945382118,0.021154005080461502,0.07985693961381912,0.19484075903892517,0.30075353384017944,0.10110263526439667
115,400.jpg,0.017154749482870102,0.34122323989868164,0.095062255859375,0.0800957977771759,0.006165726110339165,0.01833428628742695,0.28783178329467773,0.07812358438968658,0.07600858062505722
116,428.jpg,0.14010702073574066,0.2315831035375595,0.31354039907455444,0.14484988152980804,0.0052329557947814465,0.024290824308991432,0.03197699412703514,0.03860488533973694,0.06981398165225983
117,560.jpg,0.16031856834888458,0.17136681079864502,0.38631924986839294,0.0990874171257019,0.004475962836295366,0.025042330846190453,0.01934642530977726,0.05428369715809822,0.07975957542657852
118,206.jpg,0.04694754257798195,0.1640673279762268,0.19557783007621765,0.06883325427770615,0.018707985058426857,0.07706498354673386,0.15207991003990173,0.0923219621181488,0.18439914286136627
119,212.jpg,0.15942728519439697,0.13888505101203918,0.1213746890425682,0.19549615681171417,0.024907581508159637,0.053421370685100555,0.1277024894952774,0.04490448534488678,0.1338808387517929
120,574.jpg,0.1965932995080948,0.21741297841072083,0.15061965584754944,0.1414330154657364,0.013203669339418411,0.04861573874950409,0.0766749382019043,0.038520943373441696,0.11692572385072708
121,548.jpg,0.03454552963376045,0.16500787436962128,0.5892381072044373,0.06140979379415512,0.0018784775165840983,0.015388750471174717,0.008328533731400967,0.0451958067715168,0.0790071040391922
122,789.jpg,0.10572058707475662,0.14409688115119934,0.4907156527042389,0.09895756840705872,0.003650820115581155,0.019018927589058876,0.011906535364687443,0.03795301914215088,0.08798006922006607
123,762.jpg,0.35649973154067993,0.07084369659423828,0.13220711052417755,0.17529325187206268,0.013946532271802425,0.06034059077501297,0.03681960329413414,0.0250068549066782,0.1290426403284073
124,776.jpg,0.23896074295043945,0.08434060961008072,0.1348722130060196,0.20541687309741974,0.024022886529564857,0.05948420986533165,0.050361644476652145,0.030919110402464867,0.17162178456783295
125,777.jpg,0.40651965141296387,0.07146382331848145,0.10537776350975037,0.24093449115753174,0.006113952491432428,0.053018681704998016,0.04058680310845375,0.015396581962704659,0.06058819964528084
126,763.jpg,0.2578466832637787,0.0652434378862381,0.19725005328655243,0.10944781452417374,0.016635090112686157,0.047803059220314026,0.035444363951683044,0.03305089473724365,0.23727856576442719
127,788.jpg,0.016089051961898804,0.3170448839664459,0.4376838803291321,0.12917836010456085,0.001282083336263895,0.005843529477715492,0.03942645341157913,0.016917821019887924,0.03653399273753166
128,549.jpg,0.13048915565013885,0.2523181736469269,0.2440696656703949,0.06060504540801048,0.008655243553221226,0.048332151025533676,0.05635925754904747,0.11179270595312119,0.08737856894731522
129,213.jpg,0.03040819987654686,0.1626177877187729,0.547433614730835,0.11549964547157288,0.002049206057563424,0.010200188495218754,0.012353392317891121,0.06325660645961761,0.056181296706199646
130,575.jpg,0.017045194283127785,0.25109240412712097,0.28172871470451355,0.06992071866989136,0.004309420473873615,0.019233599305152893,0.17378222942352295,0.08775854855775833,0.09512899816036224
131,561.jpg,0.15686510503292084,0.1994439661502838,0.22780142724514008,0.193485289812088,0.007863786071538925,0.05119134113192558,0.04421817511320114,0.043114759027957916,0.07601617276668549
132,207.jpg,0.34622788429260254,0.055677808821201324,0.12153841555118561,0.23506680130958557,0.011649247258901596,0.04953962191939354,0.02931693010032177,0.017903288826346397,0.13307996094226837
133,429.jpg,0.05410652607679367,0.04808267205953598,0.1737779974937439,0.021664105355739594,0.0647527426481247,0.07295560091733932,0.06232289597392082,0.16761541366577148,0.33472201228141785
134,367.jpg,0.05089816451072693,0.34144675731658936,0.11375053226947784,0.10478740930557251,0.013790513388812542,0.03395197540521622,0.14490708708763123,0.09509366750717163,0.10137384384870529
135,401.jpg,0.0471615269780159,0.22412419319152832,0.3139997720718384,0.19154779613018036,0.00671574380248785,0.023227347061038017,0.05147510766983032,0.06700746715068817,0.07474102079868317
136,415.jpg,0.030378345400094986,0.14044484496116638,0.27865198254585266,0.05530179291963577,0.013323785737156868,0.054764993488788605,0.1272544264793396,0.12780055403709412,0.17207935452461243
137,373.jpg,0.08059646189212799,0.2961665987968445,0.25333544611930847,0.1405581384897232,0.004505010787397623,0.06331922113895416,0.028433097526431084,0.04240836203098297,0.09067763388156891
138,398.jpg,0.06907516717910767,0.18097281455993652,0.11683841794729233,0.14750976860523224,0.02252453938126564,0.07200923562049866,0.18314655125141144,0.10221797227859497,0.10570546984672546
139,159.jpg,0.3214794397354126,0.06334497034549713,0.10594609379768372,0.3454538881778717,0.006797590292990208,0.040332257747650146,0.016651516780257225,0.008815967477858067,0.09117841720581055
140,603.jpg,0.02187378518283367,0.4402628540992737,0.1767539381980896,0.0711822658777237,0.004910663701593876,0.013533269986510277,0.1144007220864296,0.07732053846120834,0.07976201176643372
141,165.jpg,0.036675337702035904,0.19715917110443115,0.5139209628105164,0.10805635154247284,0.0027384767308831215,0.012456427328288555,0.026436077430844307,0.036840904504060745,0.06571639329195023
142,171.jpg,0.17547224462032318,0.15603968501091003,0.38553130626678467,0.090329609811306,0.004897288046777248,0.029687270522117615,0.021949201822280884,0.05448019504547119,0.0816131979227066
143,617.jpg,0.12481515109539032,0.28307783603668213,0.2522735893726349,0.043390557169914246,0.012877698987722397,0.03437770530581474,0.06452502310276031,0.08534130454063416,0.09932103008031845
144,824.jpg,0.06594043225049973,0.1560770571231842,0.47764846682548523,0.0936402976512909,0.0036967445630580187,0.03552437946200371,0.013321492820978165,0.04548640549182892,0.10866466164588928
145,64.jpg,0.3102306127548218,0.08165627717971802,0.10259822756052017,0.30254265666007996,0.010684462264180183,0.043513331562280655,0.052323244512081146,0.01823890022933483,0.0782124474644661
146,830.jpg,0.09768494218587875,0.21715757250785828,0.18265104293823242,0.16409176588058472,0.013053731992840767,0.035998228937387466,0.13119807839393616,0.07628881931304932,0.08187578618526459
147,70.jpg,0.12446503341197968,0.19135260581970215,0.18795815110206604,0.029065337032079697,0.011438986286520958,0.04619131237268448,0.13485993444919586,0.18414956331253052,0.0905192419886589
148,818.jpg,0.1401318460702896,0.27039778232574463,0.12400560081005096,0.11638207733631134,0.01548183336853981,0.05325008183717728,0.13510261476039886,0.05314110964536667,0.09210702776908875
149,58.jpg,0.21155303716659546,0.11582554131746292,0.18734252452850342,0.04443685710430145,0.021357513964176178,0.06890333443880081,0.11486594378948212,0.10695462673902512,0.12876057624816895
150,8.jpg,0.10257269442081451,0.12532377243041992,0.3211982846260071,0.1896439492702484,0.011584227904677391,0.031188154593110085,0.04640895128250122,0.07358474284410477,0.0984952300786972
151,198.jpg,0.1708000898361206,0.2889004945755005,0.23325535655021667,0.08078058809041977,0.008871996775269508,0.04033138230443001,0.04244396835565567,0.04952621832489967,0.08508995920419693
152,66.jpg,0.23596550524234772,0.1599705070257187,0.26679131388664246,0.08791276067495346,0.00981169007718563,0.037931326776742935,0.04787932336330414,0.06067150458693504,0.09306608140468597
153,826.jpg,0.11315091699361801,0.18028444051742554,0.0899258479475975,0.11565514653921127,0.026365339756011963,0.07073526084423065,0.19316160678863525,0.10275673866271973,0.10796480625867844
154,72.jpg,0.10215727984905243,0.2656484842300415,0.159110426902771,0.04661599174141884,0.016277268528938293,0.04031737521290779,0.13238942623138428,0.13545578718185425,0.10202791541814804
155,832.jpg,0.14801232516765594,0.1571793556213379,0.21779149770736694,0.15200001001358032,0.019717469811439514,0.04789744317531586,0.050389364361763,0.04562228545546532,0.1613902598619461
